process_end_time,final_mes_time,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83
2016-09-21 03:39:00,2016-11-13 16:28:00,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,320,0,0.02,0.45,0.22,9.4,1.8,4.0,2.1,4.4,1.3,6.8,1.7,1.3,0.01,46.0,0.01,0.02,0.49,0.07,11.0,19.92,1.06,741.87,0.6,0.13,0.06,17.4,7.45,2.45,0.85,18.71,60.79,0.5,37.45,1.39,1.35,4.88,1.88,0.45,0.09,0.45,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,5.0,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-21 03:39:00,2016-11-13 17:04:00,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,25.4,1.23,591.95,0.65,0.15,0.08,46.4,5.8,12.25,0.94,23.8,139.99,0.55,45.08,0.19,1.57,3.87,2.98,0.5,0.15,0.59,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,5.0,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-21 03:39:00,2016-11-13 17:56:00,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,25.4,1.23,591.95,0.65,0.15,0.08,46.4,5.8,12.25,0.94,23.8,139.99,0.55,45.08,0.19,1.57,3.87,2.98,0.5,0.15,0.59,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,5.0,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-21 03:39:00,2016-11-13 19:41:00,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,25.4,1.23,591.95,0.65,0.15,0.08,46.4,5.8,12.25,0.94,23.8,139.99,0.55,45.08,0.19,1.57,3.87,2.98,0.5,0.15,0.59,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,5.0,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-21 03:39:00,2016-11-13 20:11:00,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,320,0,0.02,0.45,0.22,9.4,1.8,4.0,2.1,4.4,1.3,6.8,1.7,1.3,0.01,46.0,0.01,0.02,0.49,0.07,11.0,19.92,1.06,741.87,0.6,0.13,0.06,17.4,7.45,2.45,0.85,18.71,60.79,0.5,37.45,1.39,1.35,4.88,1.88,0.45,0.09,0.45,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,5.0,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-21 03:39:00,2016-11-13 21:03:00,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,320,0,0.02,0.45,0.22,9.4,1.8,4.0,2.1,4.4,1.3,6.8,1.7,1.3,0.01,46.0,0.01,0.02,0.49,0.07,11.0,19.92,1.06,741.87,0.6,0.13,0.06,17.4,7.45,2.45,0.85,18.71,60.79,0.5,37.45,1.39,1.35,4.88,1.88,0.45,0.09,0.45,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,5.0,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-21 03:39:00,2016-11-13 22:51:00,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,320,0,0.02,0.45,0.22,9.4,1.8,4.0,2.1,4.4,1.3,6.8,1.7,1.3,0.01,46.0,0.01,0.02,0.49,0.07,11.0,19.92,1.06,741.87,0.6,0.13,0.06,17.4,7.45,2.45,0.85,18.71,60.79,0.5,37.45,1.39,1.35,4.88,1.88,0.45,0.09,0.45,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,5.0,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-21 03:39:00,2016-11-13 23:20:00,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,25.4,1.23,591.95,0.65,0.15,0.08,46.4,5.8,12.25,0.94,23.8,139.99,0.55,45.08,0.19,1.57,3.87,2.98,0.5,0.15,0.59,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,5.0,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-21 03:39:00,2016-11-14 00:09:00,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,25.4,1.23,591.95,0.65,0.15,0.08,46.4,5.8,12.25,0.94,23.8,139.99,0.55,45.08,0.19,1.57,3.87,2.98,0.5,0.15,0.59,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,5.0,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-21 03:39:00,2016-11-14 02:26:00,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,320,0,0.02,0.45,0.22,9.4,1.8,4.0,2.1,4.4,1.3,6.8,1.7,1.3,0.01,46.0,0.01,0.02,0.49,0.07,11.0,19.92,1.06,741.87,0.6,0.13,0.06,17.4,7.45,2.45,0.85,18.71,60.79,0.5,37.45,1.39,1.35,4.88,1.88,0.45,0.09,0.45,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,5.0,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-13 20:40:00,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,25.4,1.23,591.95,0.65,0.15,0.08,46.4,5.8,12.25,0.94,23.8,139.99,0.55,45.08,0.19,1.57,3.87,2.98,0.5,0.15,0.59,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-13 20:43:00,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,25.4,1.23,591.95,0.65,0.15,0.08,46.4,5.8,12.25,0.94,23.8,139.99,0.55,45.08,0.19,1.57,3.87,2.98,0.5,0.15,0.59,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-13 20:47:00,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,280,0,0.17,0.45,0.04,6.4,2.0,6.2,1.2,0.89,1.8,1.8,0.52,0.7,0.02,25.0,0.02,0.01,0.29,0.07,5.2,19.92,1.06,741.87,0.6,0.13,0.06,17.4,7.45,2.45,0.85,18.71,60.79,0.5,37.45,1.39,1.35,4.88,1.88,0.45,0.09,0.45,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-14 00:34:00,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,280,0,0.17,0.45,0.04,6.4,2.0,6.2,1.2,0.89,1.8,1.8,0.52,0.7,0.02,25.0,0.02,0.01,0.29,0.07,5.2,19.92,1.06,741.87,0.6,0.13,0.06,17.4,7.45,2.45,0.85,18.71,60.79,0.5,37.45,1.39,1.35,4.88,1.88,0.45,0.09,0.45,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-14 00:42:00,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,280,0,0.17,0.45,0.04,6.4,2.0,6.2,1.2,0.89,1.8,1.8,0.52,0.7,0.02,25.0,0.02,0.01,0.29,0.07,5.2,19.92,1.06,741.87,0.6,0.13,0.06,17.4,7.45,2.45,0.85,18.71,60.79,0.5,37.45,1.39,1.35,4.88,1.88,0.45,0.09,0.45,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-14 00:57:00,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,25.4,1.23,591.95,0.65,0.15,0.08,46.4,5.8,12.25,0.94,23.8,139.99,0.55,45.08,0.19,1.57,3.87,2.98,0.5,0.15,0.59,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-14 04:31:00,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,25.4,1.23,591.95,0.65,0.15,0.08,46.4,5.8,12.25,0.94,23.8,139.99,0.55,45.08,0.19,1.57,3.87,2.98,0.5,0.15,0.59,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-14 04:39:00,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,25.4,1.23,591.95,0.65,0.15,0.08,46.4,5.8,12.25,0.94,23.8,139.99,0.55,45.08,0.19,1.57,3.87,2.98,0.5,0.15,0.59,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-14 05:05:00,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,280,0,0.17,0.45,0.04,6.4,2.0,6.2,1.2,0.89,1.8,1.8,0.52,0.7,0.02,25.0,0.02,0.01,0.29,0.07,5.2,19.92,1.06,741.87,0.6,0.13,0.06,17.4,7.45,2.45,0.85,18.71,60.79,0.5,37.45,1.39,1.35,4.88,1.88,0.45,0.09,0.45,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-14 08:26:00,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,280,0,0.17,0.45,0.04,6.4,2.0,6.2,1.2,0.89,1.8,1.8,0.52,0.7,0.02,25.0,0.02,0.01,0.29,0.07,5.2,19.92,1.06,741.87,0.6,0.13,0.06,17.4,7.45,2.45,0.85,18.71,60.79,0.5,37.45,1.39,1.35,4.88,1.88,0.45,0.09,0.45,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-14 08:47:00,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,280,0,0.17,0.45,0.04,6.4,2.0,6.2,1.2,0.89,1.8,1.8,0.52,0.7,0.02,25.0,0.02,0.01,0.29,0.07,5.2,19.92,1.06,741.87,0.6,0.13,0.06,17.4,7.45,2.45,0.85,18.71,60.79,0.5,37.45,1.39,1.35,4.88,1.88,0.45,0.09,0.45,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-14 09:25:00,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,25.4,1.23,591.95,0.65,0.15,0.08,46.4,5.8,12.25,0.94,23.8,139.99,0.55,45.08,0.19,1.57,3.87,2.98,0.5,0.15,0.59,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-14 12:21:00,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,280,0,0.17,0.45,0.04,6.4,2.0,6.2,1.2,0.89,1.8,1.8,0.52,0.7,0.02,25.0,0.02,0.01,0.29,0.07,5.2,19.92,1.06,741.87,0.6,0.13,0.06,17.4,7.45,2.45,0.85,18.71,60.79,0.5,37.45,1.39,1.35,4.88,1.88,0.45,0.09,0.45,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-14 12:45:00,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,25.4,1.23,591.95,0.65,0.15,0.08,46.4,5.8,12.25,0.94,23.8,139.99,0.55,45.08,0.19,1.57,3.87,2.98,0.5,0.15,0.59,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-14 13:34:00,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,280,0,0.17,0.45,0.04,6.4,2.0,6.2,1.2,0.89,1.8,1.8,0.52,0.7,0.02,25.0,0.02,0.01,0.29,0.07,5.2,19.92,1.06,741.87,0.6,0.13,0.06,17.4,7.45,2.45,0.85,18.71,60.79,0.5,37.45,1.39,1.35,4.88,1.88,0.45,0.09,0.45,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-14 16:16:00,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,25.4,1.23,591.95,0.65,0.15,0.08,46.4,5.8,12.25,0.94,23.8,139.99,0.55,45.08,0.19,1.57,3.87,2.98,0.5,0.15,0.59,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-14 16:44:00,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,280,0,0.17,0.45,0.04,6.4,2.0,6.2,1.2,0.89,1.8,1.8,0.52,0.7,0.02,25.0,0.02,0.01,0.29,0.07,5.2,19.92,1.06,741.87,0.6,0.13,0.06,17.4,7.45,2.45,0.85,18.71,60.79,0.5,37.45,1.39,1.35,4.88,1.88,0.45,0.09,0.45,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-14 17:42:00,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,25.4,1.23,591.95,0.65,0.15,0.08,46.4,5.8,12.25,0.94,23.8,139.99,0.55,45.08,0.19,1.57,3.87,2.98,0.5,0.15,0.59,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-14 20:07:00,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,280,0,0.17,0.45,0.04,6.4,2.0,6.2,1.2,0.89,1.8,1.8,0.52,0.7,0.02,25.0,0.02,0.01,0.29,0.07,5.2,19.92,1.06,741.87,0.6,0.13,0.06,17.4,7.45,2.45,0.85,18.71,60.79,0.5,37.45,1.39,1.35,4.88,1.88,0.45,0.09,0.45,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-14 20:42:00,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,25.4,1.23,591.95,0.65,0.15,0.08,46.4,5.8,12.25,0.94,23.8,139.99,0.55,45.08,0.19,1.57,3.87,2.98,0.5,0.15,0.59,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-14 21:51:00,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,280,0,0.17,0.45,0.04,6.4,2.0,6.2,1.2,0.89,1.8,1.8,0.52,0.7,0.02,25.0,0.02,0.01,0.29,0.07,5.2,19.92,1.06,741.87,0.6,0.13,0.06,17.4,7.45,2.45,0.85,18.71,60.79,0.5,37.45,1.39,1.35,4.88,1.88,0.45,0.09,0.45,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-15 01:02:00,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,25.4,1.23,591.95,0.65,0.15,0.08,46.4,5.8,12.25,0.94,23.8,139.99,0.55,45.08,0.19,1.57,3.87,2.98,0.5,0.15,0.59,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-15 01:34:00,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,280,0,0.17,0.45,0.04,6.4,2.0,6.2,1.2,0.89,1.8,1.8,0.52,0.7,0.02,25.0,0.02,0.01,0.29,0.07,5.2,19.92,1.06,741.87,0.6,0.13,0.06,17.4,7.45,2.45,0.85,18.71,60.79,0.5,37.45,1.39,1.35,4.88,1.88,0.45,0.09,0.45,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-15 04:56:00,24.03,158.62,863.81,0.67,0.13,0.07,13.17,7.27,12.13,0.94,22.5,30.02,0.55,42.62,0.61,1.51,3.12,6.65,0.52,0.11,0.62,280,0,0.17,0.45,0.04,6.4,2.0,6.2,1.2,0.89,1.8,1.8,0.52,0.7,0.02,25.0,0.02,0.01,0.29,0.07,5.2,19.92,1.06,741.87,0.6,0.13,0.06,17.4,7.45,2.45,0.85,18.71,60.79,0.5,37.45,1.39,1.35,4.88,1.88,0.45,0.09,0.45,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 04:18:00,2016-11-15 05:40:00,23.14,1.38,722.96,0.62,0.13,0.07,18.84,5.24,8.88,0.86,21.51,42.14,0.55,41.93,0.56,2.02,3.22,3.46,0.54,0.11,0.67,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,25.4,1.23,591.95,0.65,0.15,0.08,46.4,5.8,12.25,0.94,23.8,139.99,0.55,45.08,0.19,1.57,3.87,2.98,0.5,0.15,0.59,2.9,0.01,0.73,0.0,0.05,0.06,0.24,0.22,0.12,0.71,0.03,0.18,6.0,0.21,0.02,7.6,0.0,0.05,0.12,0.05
2016-09-21 06:41:00,2016-11-15 02:59:00,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,320,0,0.02,0.45,0.22,9.4,1.8,4.0,2.1,4.4,1.3,6.8,1.7,1.3,0.01,46.0,0.01,0.02,0.49,0.07,11.0,25.64,86.82,722.7,0.62,0.13,0.07,9.63,8.9,6.43,0.87,24.23,16.6,0.65,46.23,0.38,1.73,3.5,4.39,0.64,0.12,0.64,2.9,0.01,0.73,0.0,0.05,0.08,0.24,0.24,0.12,0.71,0.03,0.18,5.1,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-21 06:41:00,2016-11-15 07:06:00,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,26.1,1.45,513.99,0.59,0.13,0.07,21.07,4.71,24.59,0.87,24.45,55.36,0.68,46.8,0.17,1.51,6.0,1.35,0.7,0.3,0.78,2.9,0.01,0.73,0.0,0.05,0.08,0.24,0.24,0.12,0.71,0.03,0.18,5.1,0.21,0.0,7.6,0.0,0.05,0.12,0.05
2016-09-21 06:41:00,2016-11-15 09:38:00,20.02,1.06,220.12,0.55,0.12,0.06,123.64,1.63,7.3,0.76,18.56,133.09,0.48,35.17,0.06,1.17,5.15,2.39,0.46,1.08,0.46,1600,0,0.02,0.45,0.07,8.3,0.87,3.8,1.2,11.0,4.6,1.2,2.7,1.1,0.0,18.0,0.17,0.01,0.7,0.1,3.5,26.1,1.45,513.99,0.59,0.13,0.07,21.07,4.71,24.59,0.87,24.45,55.36,0.68,46.8,0.17,1.51,6.0,1.35,0.7,0.3,0.78,2.9,0.01,0.73,0.0,0.05,0.08,0.24,0.24,0.12,0.71,0.03,0.18,5.1,0.21,0.0,7.6,0.0,0.05,0.12,0.05
